102014	拉格达	外科医生	M.A.H.A.
102021	慈惠的拉格达	外科医生	M.A.H.A.
102022	慈惠的拉格达	外科医生	M.A.H.A.
102023	慈惠的拉格达	外科医生	M.A.H.A.
102111	洛伦	看护师	M.A.H.A.
102112	洛伦	看护师	M.A.H.A.
102113	洛伦	看护师	M.A.H.A.
102114	洛伦	看护师	M.A.H.A.
102211	渔火	渔师	劳务现场
102212	渔火	渔师	劳务现场
102213	渔火	渔师	劳务现场
102214	渔火	渔师	劳务现场
102311	五郎	工匠	劳务现场
102312	五郎	工匠	劳务现场
102313	五郎	工匠	劳务现场
102314	五郎	工匠	劳务现场
102321	奏乐的五郎	工匠	劳务现场
102322	奏乐的五郎	工匠	劳务现场
102411	提格拉姆	铁路人员	全球驱动力
102412	提格拉姆	铁路人员	全球驱动力
102413	提格拉姆	铁路人员	全球驱动力
102414	提格拉姆	铁路人员	全球驱动力
102511	安德鲁	卡车司机	全球驱动力
102512	安德鲁	卡车司机	全球驱动力
102521	激流的安德鲁	卡车司机	全球驱动力
102522	激流的安德鲁	卡车司机	全球驱动力
102523	激流的安德鲁	卡车司机	全球驱动力
102611	右辖	私家侦探	独立英雄
102612	右辖	私家侦探	独立英雄
102613	右辖	私家侦探	独立英雄
102614	右辖	私家侦探	独立英雄
102621	追踪的右辖	私家侦探	独立英雄
102622	追踪的右辖	私家侦探	独立英雄
102711	昴	小说家	创意大脑
102712	昴	小说家	创意大脑
102713	昴	小说家	创意大脑
102811	琪尔修	甜点师	美食战士
102812	琪尔修	甜点师	美食战士
102813	琪尔修	甜点师	美食战士
102814	琪尔修	甜点师	美食战士
102911	成人	采访记者	广播电台
102912	成人	采访记者	广播电台
102913	成人	采访记者	广播电台
102914	成人	采访记者	广播电台
102921	彗星的成人	采访记者	广播电台
102922	彗星的成人	采访记者	广播电台
103011	斯海尔	海贼船长	无所属
103012	斯海尔	海贼船长	无所属
103021	觉声的斯海尔	海贼船长	无所属
103022	觉声的斯海尔	海贼船长	无所属
103111	物正	保镳	无所属
103112	物正	保镳	无所属
103211	普罗基	调酒师	独立英雄
103212	普罗基	调酒师	独立英雄
103213	普罗基	调酒师	独立英雄
103214	普罗基	调酒师	独立英雄
103221	拳闪的普罗基	调酒师	独立英雄
103222	拳闪的普罗基	调酒师	独立英雄
103311	葛梅沙	服务生	独立英雄
103312	葛梅沙	服务生	独立英雄
103321	圣冰的葛梅沙	服务生	独立英雄
103322	圣冰的葛梅沙	服务生	独立英雄
103411	哈克	英雄事务所社长	平行飞跃
103412	哈克	英雄事务所社长	平行飞跃
103413	哈克	英雄事务所社长	平行飞跃
103511	埃克西奥	マッサージ技师	无所属
103512	埃克西奥	マッサージ技师	无所属
104311	木的狼男	兼职英雄	平行飞跃
104312	木的狼男	兼职英雄	平行飞跃
104313	木的狼男	兼职英雄	平行飞跃
104314	木的狼男	兼职英雄	平行飞跃
104315	木的狼男	兼职英雄	平行飞跃
104316	木的狼男	兼职英雄	平行飞跃
104511	影的狼男	兼职英雄	平行飞跃
104512	影的狼男	兼职英雄	平行飞跃
104513	影的狼男	兼职英雄	平行飞跃
104514	影的狼男	兼职英雄	平行飞跃
104515	影的狼男	兼职英雄	平行飞跃
104516	影的狼男	兼职英雄	平行飞跃
105111	热泉	旅馆总经理	S&S Heros
105112	热泉	旅馆总经理	S&S Heros
105121	月影のネッセン	旅館支配人	S&S Heros
105122	月影のネッセン	旅館支配人	S&S Heros
105311	久希	工厂员工	劳务现场
105312	久希	工厂员工	劳务现场
105313	久希	工厂员工	劳务现场
105314	久希	工厂员工	劳务现场
105321	潜游的久希	工厂员工	劳务现场
105322	潜游的久希	工厂员工	劳务现场
105411	火のガードマン	非常勤ヒーロー	パラレルフライト
105412	火のガードマン	非常勤ヒーロー	パラレルフライト
105413	火のガードマン	非常勤ヒーロー	パラレルフライト
105414	火のガードマン	非常勤ヒーロー	パラレルフライト
105415	火のガードマン	非常勤ヒーロー	パラレルフライト
105416	火のガードマン	非常勤ヒーロー	パラレルフライト
105511	水のガードマン	非常勤ヒーロー	パラレルフライト
105512	水のガードマン	非常勤ヒーロー	パラレルフライト
105513	水のガードマン	非常勤ヒーロー	パラレルフライト
105514	水のガードマン	非常勤ヒーロー	パラレルフライト
105515	水のガードマン	非常勤ヒーロー	パラレルフライト
105516	水のガードマン	非常勤ヒーロー	パラレルフライト
105611	木のガードマン	非常勤ヒーロー	パラレルフライト
105612	木のガードマン	非常勤ヒーロー	パラレルフライト
105613	木のガードマン	非常勤ヒーロー	パラレルフライト
105614	木のガードマン	非常勤ヒーロー	パラレルフライト
105615	木のガードマン	非常勤ヒーロー	パラレルフライト
105616	木のガードマン	非常勤ヒーロー	パラレルフライト
105711	光のガードマン	非常勤ヒーロー	パラレルフライト
105712	光のガードマン	非常勤ヒーロー	パラレルフライト
105713	光のガードマン	非常勤ヒーロー	パラレルフライト
105714	光のガードマン	非常勤ヒーロー	パラレルフライト
105715	光のガードマン	非常勤ヒーロー	パラレルフライト
105716	光のガードマン	非常勤ヒーロー	パラレルフライト
105811	影のガードマン	非常勤ヒーロー	パラレルフライト
105812	影のガードマン	非常勤ヒーロー	パラレルフライト
105813	影のガードマン	非常勤ヒーロー	パラレルフライト
105814	影のガードマン	非常勤ヒーロー	パラレルフライト
105815	影のガードマン	非常勤ヒーロー	パラレルフライト
105816	影のガードマン	非常勤ヒーロー	パラレルフライト
105911	玛格菈达	服装设计师	创意大脑
105912	玛格菈达	服装设计师	创意大脑
105913	玛格菈达	服装设计师	创意大脑
106111	罗帝里克斯	骑士	亚拉提西亚王国骑兵队
106112	罗帝里克斯	骑士	亚拉提西亚王国骑兵队
106211	阿尔菲卡	国王	亚拉提西亚王国骑兵队
106212	阿尔菲卡	国王	亚拉提西亚王国骑兵队
106213	阿尔菲卡	国王	亚拉提西亚王国骑兵队
106221	烈水的阿尔菲卡	国王	亚拉提西亚王国骑兵队
106222	烈水的阿尔菲卡	国王	亚拉提西亚王国骑兵队
106311	沙夫特	计程车司机	全球驱动力
106312	沙夫特	计程车司机	全球驱动力
106321	疾走的沙夫特	计程车司机	全球驱动力
106322	疾走的沙夫特	计程车司机	全球驱动力
106411	参宿	战地摄影师	广播电台
106412	参宿	战地摄影师	广播电台
106413	参宿	战地摄影师	广播电台
106511	乌尔佩库拉	怪盗	无所属
106512	乌尔佩库拉	怪盗	无所属
106611	火之佣兵	兼职英雄	平行飞跃
106612	火之佣兵	兼职英雄	平行飞跃
106613	火之佣兵	兼职英雄	平行飞跃
106614	火之佣兵	兼职英雄	平行飞跃
106615	火之佣兵	兼职英雄	平行飞跃
106616	火之佣兵	兼职英雄	平行飞跃
106711	水之佣兵	兼职英雄	平行飞跃
106712	水之佣兵	兼职英雄	平行飞跃
106713	水之佣兵	兼职英雄	平行飞跃
106714	水之佣兵	兼职英雄	平行飞跃
106715	水之佣兵	兼职英雄	平行飞跃
106716	水之佣兵	兼职英雄	平行飞跃
106811	木之佣兵	兼职英雄	平行飞跃
106812	木之佣兵	兼职英雄	平行飞跃
106813	木之佣兵	兼职英雄	平行飞跃
106814	木之佣兵	兼职英雄	平行飞跃
106815	木之佣兵	兼职英雄	平行飞跃
106816	木之佣兵	兼职英雄	平行飞跃
106911	光之佣兵	兼职英雄	平行飞跃
106912	光之佣兵	兼职英雄	平行飞跃
106913	光之佣兵	兼职英雄	平行飞跃
106914	光之佣兵	兼职英雄	平行飞跃
106915	光之佣兵	兼职英雄	平行飞跃
106916	光之佣兵	兼职英雄	平行飞跃
107011	影之佣兵	兼职英雄	平行飞跃
107012	影之佣兵	兼职英雄	平行飞跃
107013	影之佣兵	兼职英雄	平行飞跃
107014	影之佣兵	兼职英雄	平行飞跃
107015	影之佣兵	兼职英雄	平行飞跃
107016	影之佣兵	兼职英雄	平行飞跃
107211	嘉织	保镳	无所属
107212	嘉织	保镳	无所属
107213	嘉织	保镳	无所属
107221	挺身的嘉织	保镳	无所属
107222	挺身的嘉织	保镳	无所属
107311	帕布拉西亚	宇宙船清扫员	劳务现场
107312	帕布拉西亚	宇宙船清扫员	劳务现场
107313	帕布拉西亚	宇宙船清扫员	劳务现场
107314	帕布拉西亚	宇宙船清扫员	劳务现场
107511	兴孝	市政府工作人员	全球联盟英雄派遣军
107512	兴孝	市政府工作人员	全球联盟英雄派遣军
107513	兴孝	市政府工作人员	全球联盟英雄派遣军
107611	火之实习生	兼职英雄	平行飞跃
107612	火之实习生	兼职英雄	平行飞跃
107613	火之实习生	兼职英雄	平行飞跃
107614	火之实习生	兼职英雄	平行飞跃
107615	火之实习生	兼职英雄	平行飞跃
107616	火之实习生	兼职英雄	平行飞跃
107711	水之实习生	兼职英雄	平行飞跃
107712	水之实习生	兼职英雄	平行飞跃
107713	水之实习生	兼职英雄	平行飞跃
107714	水之实习生	兼职英雄	平行飞跃
107715	水之实习生	兼职英雄	平行飞跃
107716	水之实习生	兼职英雄	平行飞跃
107811	木之实习生	兼职英雄	平行飞跃
107812	木之实习生	兼职英雄	平行飞跃
107813	木之实习生	兼职英雄	平行飞跃
107814	木之实习生	兼职英雄	平行飞跃
107815	木之实习生	兼职英雄	平行飞跃
107816	木之实习生	兼职英雄	平行飞跃
107911	光之实习生	兼职英雄	平行飞跃
107912	光之实习生	兼职英雄	平行飞跃
107913	光之实习生	兼职英雄	平行飞跃
107914	光之实习生	兼职英雄	平行飞跃
107915	光之实习生	兼职英雄	平行飞跃
107916	光之实习生	兼职英雄	平行飞跃
108011	影之实习生	兼职英雄	平行飞跃
108012	影之实习生	兼职英雄	平行飞跃
108013	影之实习生	兼职英雄	平行飞跃
108014	影之实习生	兼职英雄	平行飞跃
108015	影之实习生	兼职英雄	平行飞跃
108016	影之实习生	兼职英雄	平行飞跃
108111	贞义	防卫局武官	日本防卫局
108112	贞义	防卫局武官	日本防卫局
108121	奔放のサダヨシ	防卫局武官	日本国防卫局
108122	奔放のサダヨシ	防卫局武官	日本国防卫局
108211	波雷亚历斯	指挥家	无所属
108212	波雷亚历斯	指挥家	无所属
108213	波雷亚历斯	指挥家	无所属
110011	安彦	马戏团团长	S&S Heros
110012	安彦	马戏团团长	S&S Heros
110013	安彦	马戏团团长	S&S Heros
110111	莱拉克	花屋	劳务现场
110112	莱拉克	花屋	劳务现场
111211	杉哲	图书馆员	英勇教育者
111212	杉哲	图书馆员	英勇教育者
111311	罗伊卡	大学教授（天文物理学）	英勇教育者
111312	罗伊卡	大学教授（天文物理学）	英勇教育者
111313	罗伊卡	大学教授（天文物理学）	英勇教育者
111511	盖乌斯	潜水教练	独立英雄
111512	盖乌斯	潜水教练	独立英雄
112211	里格札	电竞选手	新人才事务所
112212	里格札	电竞选手	新人才事务所
112213	里格札	电竞选手	新人才事务所
112214	里格札	电竞选手	新人才事务所
112311	夏雪	机动宪兵队员	全球联盟英雄派遣军
112312	夏雪	机动宪兵队员	全球联盟英雄派遣军
112313	夏雪	机动宪兵队员	全球联盟英雄派遣军
112411	ギアンサル	ハッカー	无所属
112412	ギアンサル	ハッカー	无所属
112511	维斯卡纳姆	科学家	无所属
112512	维斯卡纳姆	科学家	无所属
112611	仙赛蒂亚	创作型歌手	无所属
112612	仙赛蒂亚	创作型歌手	无所属
112613	仙赛蒂亚	创作型歌手	无所属
112811	费因	佣兵	ギルド・イーグルアイズ
112812	费因	佣兵	ギルド・イーグルアイズ
112813	费因	佣兵	ギルド・イーグルアイズ
112911	安娜	高中生（舞蹈社）	银河运动员
112912	安娜	高中生（舞蹈社）	银河运动员
112913	安娜	高中生（舞蹈社）	银河运动员
114011	常昭	演员	日本防卫局
114012	常昭	演员	日本防卫局
114013	常昭	演员	日本防卫局
115111	塔比特	退役军人	ギルド・イーグルアイズ
115112	塔比特	退役军人	ギルド・イーグルアイズ
115211	艾斯佩迪卡	咖啡店老板	独立英雄
115212	艾斯佩迪卡	咖啡店老板	独立英雄
115213	艾斯佩迪卡	咖啡店老板	独立英雄
115411	火のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115412	火のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115413	火のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115414	火のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115415	火のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115416	火のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115511	水のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115512	水のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115513	水のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115514	水のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115515	水のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115516	水のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115611	木のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115612	木のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115613	木のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115614	木のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115615	木のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115616	木のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115711	光のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115712	光のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115713	光のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115714	光のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115715	光のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115716	光のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115811	影のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115812	影のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115813	影のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115814	影のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115815	影のアンドロイド兵	非常勤ヒーロー	パラレルフライト
115816	影のアンドロイド兵	非常勤ヒーロー	パラレルフライト
116011	欧布西帝乌斯	矿物学者	英勇教育者
116012	欧布西帝乌斯	矿物学者	英勇教育者
116111	提欧莱奥尔	錬金术师	无所属
116112	提欧莱奥尔	錬金术师	无所属
116113	提欧莱奥尔	錬金术师	无所属
116811	团藏	音乐制作人	新人才事务所
116812	团藏	音乐制作人	新人才事务所
116911	加尔博	语言研究家	独立英雄
116912	加尔博	语言研究家	独立英雄
116913	加尔博	语言研究家	独立英雄
117011	格里高里	无人机设计者	广播电台
117012	格里高里	无人机设计者	广播电台
117013	格里高里	无人机设计者	广播电台
118211	ザニア	怪盗（自称）	无所属
118212	ザニア	怪盗（自称）	无所属
118213	ザニア	怪盗（自称）	无所属
118311	ユーハン	料理人	グルメットファイターズ
118312	ユーハン	料理人	グルメットファイターズ
118313	ユーハン	料理人	グルメットファイターズ
118911	アストシス	弁護士	S&S Heros
118912	アストシス	弁護士	S&S Heros
119011	ヨハック	鍵師	インディペンデント・ヒーローズ
119012	ヨハック	鍵師	インディペンデント・ヒーローズ
119013	ヨハック	鍵師	インディペンデント・ヒーローズ
900221	圣夜のモクダイ(+カスタム)	映像技术スタッフ	パラレルフライト
902921	彗星のナリヒト(+カスタム)	取材记者	ブロードキャスターズ
908211	ボレアリス(+カスタム)	指挥者	无所属
